Timestamp,Payload,WAF_Prediction_Timestamp,WAF_Prediction,ML_Prediction_Timestamp,ML_Prediction
2024-09-04T09:32:35.666094,"-0x17c1	WHerE (SeLeCT/**/'' NOT LIKE 'E') lIKe/**/ And (selECt 'gyw7' LIKE 'gyw7')	OR (seLeCT 3085)!=(SELecT /**/oR 0) lIKe	 And/*j
p>*/'#'<>'#""'--",2024-09-04T09:32:35.670443,200,2024-09-04T09:32:42.291663,Accepted
2024-09-04T09:32:43.305096,"-0x17c1	wHEre (SelECt '' not like 'E') LiKE/**/ aND (SeLeCt 'gyw7' liKE 'gyw7')	Or (SeLeCT  AND 1)!=(SelEct /**/oR 0x1079!=4218) lIKe	 AND/*j	p>*/'#'<>'#""'--a",2024-09-04T09:32:43.311013,200,2024-09-04T09:32:50.780655,Accepted
2024-09-04T09:32:51.793565,"-0x17c1	wHEre (selECT '' not like 'E') lIke/**/ anD (select 'gyw7' LIkE 'gyw7')	or (SElect
 And  OR 'W;'!='W;\')!=(SelEct  OR 0x1079!=0x107a) lIkE	 aND/*j	p>*/'#'<>'#""'--a",2024-09-04T09:32:51.799316,200,2024-09-04T09:32:59.340507,Accepted
2024-09-04T09:33:00.354258,"-0x17c1	WhERE (SELECt/*fL&\,*/'' not like 'E') LiKE/**/ aNd (sELECt  oR (SELECT 8824)!=8825)	or (SeLECt
 aND  or 'W;'!='W;\')!=(SelEct  OR 0x1079!=0x107a) lIkE	 aND/*j p>*/'#'<>'#""'--a",2024-09-04T09:33:00.359693,200,2024-09-04T09:33:08.441280,Rejected
2024-09-04T09:33:09.454674,"-0x17c1	whERe (sElECt/**/'' not like 'E') Like/**//*G=*/ANd (selECt  oR (SeLect (SELECT (SELECT 1)))!='""2Q-' NOT LIKE '""2Q-}')	oR (SeLECT
 AnD  oR 'W;'<>'W;\')!=(SelEct  OR 0x1079!=0x107a) lIkE
 aND/*j p>*/'#'<>'#""'--a",2024-09-04T09:33:09.461859,200,2024-09-04T09:33:18.663832,Rejected
2024-09-04T09:33:19.678052,"-0x17c1	whErE (seLEcT/**/'' not like 'E') Like/**/ AnD (sELEcT  or (sElECT (SELeCT (seLect 0x4ba not like  AND 1)))!='""2Q-' NOT LIKE '""2Q-}')	OR (sEleCt
 aNd  oR 'W;'<>'W;\')!=(SelEct  OR 0x1079!=0x107a) lIkE  aND/*j p>*/'#'<>'#""'--at",2024-09-04T09:33:19.683172,200,2024-09-04T09:33:30.068216,Accepted
2024-09-04T09:33:31.087054,"-0x17c1 WHEre (SElECT '' not like 'E') LIKE/*/0x4*/ and (selECt  or (SELECT (SelECT (sELeCT 0x4ba not like  ANd  anD 'Tv' NOT LIKE 'Tv#'))) NOT LIKE '""2Q-' NOT LIKE '""2Q-}')	OR (sElECT
 ANd  oR 'W;'<>'W;\')!=(SelEct  OR 0x1079!=0x107a) lIkE  aND/*j p>*/'#'<>'#""'--at",2024-09-04T09:33:31.093066,200,2024-09-04T09:33:42.199684,Rejected
2024-09-04T09:33:43.209122,carras@quiromante.vi,2024-09-04T09:33:43.213639,200,2024-09-04T09:33:44.085046,Accepted
2024-09-04T09:33:44.092895,carras@quiromante.vi,2024-09-04T09:33:44.096557,200,2024-09-04T09:33:44.989304,Accepted
2024-09-04T09:33:45.998151,carras@quiromante.vi,2024-09-04T09:33:46.002544,200,2024-09-04T09:33:46.841271,Accepted
2024-09-04T09:33:47.851750,carras@quiromante.vi,2024-09-04T09:33:47.856013,200,2024-09-04T09:33:48.764763,Accepted
2024-09-04T09:33:49.774554,carras@quiromante.vi,2024-09-04T09:33:49.779049,200,2024-09-04T09:33:50.647399,Accepted
2024-09-04T09:33:51.659282,carras@quiromante.vi,2024-09-04T09:33:51.664505,200,2024-09-04T09:33:52.520403,Accepted
2024-09-04T09:33:53.529008,carras@quiromante.vi,2024-09-04T09:33:53.532780,200,2024-09-04T09:33:54.378923,Accepted
2024-09-04T09:33:55.392729,carras@quiromante.vi,2024-09-04T09:33:55.398391,200,2024-09-04T09:33:56.380363,Accepted
2024-09-04T09:33:57.388890,carras@quiromante.vi,2024-09-04T09:33:57.392711,200,2024-09-04T09:33:58.443491,Accepted
2024-09-04T09:33:59.453706,carras@quiromante.vi,2024-09-04T09:33:59.458305,200,2024-09-04T09:34:00.349935,Accepted
2024-09-04T09:34:01.363214,carras@quiromante.vi,2024-09-04T09:34:01.368288,200,2024-09-04T09:34:02.241575,Accepted
2024-09-04T09:34:03.250406,ras4rojar,2024-09-04T09:34:03.254972,200,2024-09-04T09:34:03.704818,Accepted
2024-09-04T09:34:03.711696,ras4rojar,2024-09-04T09:34:03.715455,200,2024-09-04T09:34:04.154858,Accepted
2024-09-04T09:34:05.164840,ras4rojar,2024-09-04T09:34:05.169908,200,2024-09-04T09:34:05.628545,Accepted
2024-09-04T09:34:06.643457,ras4rojar,2024-09-04T09:34:06.649960,200,2024-09-04T09:34:07.122005,Accepted
2024-09-04T09:34:08.135578,ras4rojar,2024-09-04T09:34:08.140198,200,2024-09-04T09:34:08.553856,Accepted
2024-09-04T09:34:09.563662,ras4rojar,2024-09-04T09:34:09.568787,200,2024-09-04T09:34:10.028499,Accepted
2024-09-04T09:34:11.040550,ras4rojar,2024-09-04T09:34:11.046409,200,2024-09-04T09:34:11.462313,Accepted
2024-09-04T09:34:12.472004,ras4rojar,2024-09-04T09:34:12.476972,200,2024-09-04T09:34:12.976322,Accepted
2024-09-04T09:34:13.986756,ras4rojar,2024-09-04T09:34:13.991353,200,2024-09-04T09:34:14.451338,Accepted
2024-09-04T09:34:15.459959,ras4rojar,2024-09-04T09:34:15.464063,200,2024-09-04T09:34:16.079294,Accepted
2024-09-04T09:34:17.087260,ras4rojar,2024-09-04T09:34:17.091220,200,2024-09-04T09:34:17.734157,Accepted
2024-09-04T09:34:18.743952,"c/ general merry del val, s/n",2024-09-04T09:34:18.749110,200,2024-09-04T09:34:20.046271,Rejected
2024-09-04T09:34:20.053905,"c/ general merry del
val,/**/s/n",2024-09-04T09:34:20.057787,200,2024-09-04T09:34:21.497755,Rejected
2024-09-04T09:34:22.510321,"c/ general	merry del
val, s/n",2024-09-04T09:34:22.514200,200,2024-09-04T09:34:23.783405,Accepted
2024-09-04T09:34:24.798183,"c/ general	merry
del
val,/**/s/n",2024-09-04T09:34:24.801316,403,2024-09-04T09:34:26.163603,Accepted
2024-09-04T09:34:27.176161,"c//**/general merry
del
val,/**/s/n",2024-09-04T09:34:27.179944,403,2024-09-04T09:34:28.690251,Accepted
2024-09-04T09:34:29.703498,"c/ general	merry
del
val,/**/s/n",2024-09-04T09:34:29.707237,403,2024-09-04T09:34:31.132443,Accepted
2024-09-04T09:34:32.145956,"c//**/general	merry	del
val,/**/s/n",2024-09-04T09:34:32.150311,200,2024-09-04T09:34:33.704068,Accepted
2024-09-04T09:34:34.716253,"c//**/general	merry	del/**/val,/**/s/n",2024-09-04T09:34:34.722829,200,2024-09-04T09:34:36.342090,Accepted
2024-09-04T09:34:37.355448,"c//**/general
merry	del val,/**/s/n",2024-09-04T09:34:37.360453,200,2024-09-04T09:34:39.100384,Accepted
2024-09-04T09:34:40.114385,"c/
general
merry	del val,/**/s/n",2024-09-04T09:34:40.118635,200,2024-09-04T09:34:41.602987,Accepted
2024-09-04T09:34:42.613537,"c/
general
merry	del	val, s/n",2024-09-04T09:34:42.617727,200,2024-09-04T09:34:43.975372,Accepted
2024-09-04T09:34:44.984456,c/ antonio momplet 114,2024-09-04T09:34:44.988853,200,2024-09-04T09:34:46.016371,Accepted
2024-09-04T09:34:46.027036,"c/ antonio momplet/**/ aND
(seLECt 4047 lIkE 4047)",2024-09-04T09:34:46.029740,403,2024-09-04T09:34:48.174137,Accepted
2024-09-04T09:34:49.184705,c/ antonio momplet  ANd (sElEcT  && '9*eU'<>'9*eU{' LiKe (sELeCt 4047)),2024-09-04T09:34:49.190533,200,2024-09-04T09:34:52.210836,Accepted
2024-09-04T09:34:53.225896,"c/
antonio momplet  anD (SelECt  && '(SELECT 9)*eU' NOT LIKE '1604<>1605*eU{' lIKe/**/(SeLeCT (sEleCt 1)))",2024-09-04T09:34:53.238770,403,2024-09-04T09:34:57.668029,Accepted
2024-09-04T09:34:58.678864,c/ antonio momplet  aND (SElecT/**/  And  '(SELECT 9)*eU' NOT LIKE ''NO'='NO'<> OR 0*eU{' LikE/**/(seLeCT (SelecT (SeLect 1)))),2024-09-04T09:34:58.683135,200,2024-09-04T09:35:03.992634,Rejected
2024-09-04T09:35:05.006115,c/ antonio momplet  aNd (sELecT/**/  aNd  '(SELECT/**/(SELECT (SELECT 1)))*eU' not like	''NO'='NO'<> OR '\'='\'*eU{' likE/**/(sELecT (selecT (SeLeCT 1)))),2024-09-04T09:35:05.010524,200,2024-09-04T09:35:11.840860,Rejected
2024-09-04T09:35:12.859245,c/ antonio momplet  And (SElECt/**/  aNd  '(SELECT/**/(SELECT (SELECT  OR '.'!='.a')))*eU' not like ''NO'='NO'<> OR '\'='\'*eU{' lIKe (sELecT (sEleCT (select (SELECT 1))))),2024-09-04T09:35:12.866163,200,2024-09-04T09:35:20.918236,Rejected
2024-09-04T09:35:21.932192,c/ antonio momplet  aNd (sELecT   &&  '(SELECT/*9m*/(SELECT (SELECT  OR '.'!='.a')))*eU' not like '3127!=3128<>	OR '\'='\'*eU{' lIKe (seleCt (SeLecT (seLeCt (sElEct (SeLecT 0x1)))))),2024-09-04T09:35:21.935359,403,2024-09-04T09:35:30.580671,Rejected
2024-09-04T09:35:31.595929,"c/ antonio momplet  anD (sElEct    AND   '(SELECT/**	*/(SELECT
(SELECT  OR '.'!='.a')))*eU' not like '0xc37!='^'<>'^(SELECT 1)'<>	OR '\'='\'*eU{'/**/lIKe (selEct (seLecT (SELect (SELEct (SEleCt 0x1))))))",2024-09-04T09:35:31.600814,403,2024-09-04T09:35:41.717040,Rejected
2024-09-04T09:35:42.731325,"c/ antonio momplet  AND (SelecT    ANd   '(SELECT/**	*/(SELECT
(SELECT  OR '.'!='.a')))*eU' not like '0xc37!='^'<>'^(SELEct 0xf52
not/**/LIKe (SELECT 1))'<>	OR '\'='\'*eU{'/*y&D|4*/lIKe (SeLecT (sELEct (seLECT (SeLect (SeLECT 0x1))))))",2024-09-04T09:35:42.735608,403,2024-09-04T09:35:52.457728,Rejected
2024-09-04T09:35:53.474945,"c/ antonio momplet  aND (SeLeCt    And   '(SELECT/**	*/(SELECT
(SELECT  OR '.'!='.a')))*eU' not like '0xc37!='^'<>'^(SElECt 0xf52
not/**/liKE (sElECt (sELect 1)))'<>
OR '\'='\'*eU{'/*y&D|(SELECT 1)<>1206*/liKe (seLEct/**/(SELect (SElEct (sElECt (seLect 0x1))))))",2024-09-04T09:35:53.479056,403,2024-09-04T09:36:04.569482,Rejected
2024-09-04T09:36:05.576740,"1"""" where 6023=6023;if(1928=4811) select 1928 else drop function ucko--",2024-09-04T09:36:05.580892,200,2024-09-04T09:36:08.594244,Rejected
2024-09-04T09:36:08.605324,"1"""" WHErE 6023=6023;If(1928 likE  oR 7729<>7730) sElECT 0x788/**/elSE Drop function
ucko--",2024-09-04T09:36:08.608942,200,2024-09-04T09:36:12.376629,Rejected
2024-09-04T09:36:13.388268,"1"""" wherE	(SELECT 0x1) liKe 6023;If(9686!=9687 LIke  or 7729<>7730) sELEcT 0x788 eLse dROp function
ucko--",2024-09-04T09:36:13.392794,200,2024-09-04T09:36:18.395797,Rejected
2024-09-04T09:36:19.409288,"(SELECT 'kJ'@'' LIKE 'kJ'@'')"""" WhErE	(seLECT 0x1) liKE 6023;If(9686!=9687/**/liKE  or 7729 NOT LIKE
0x1e32) SElECt 0x788 eLSe DrOp function
ucko--",2024-09-04T09:36:19.412571,403,2024-09-04T09:36:26.029711,Rejected
2024-09-04T09:36:27.048537,"(select 'kJ'@'' LIKE 'kJ'@'')"""" wHErE	(SElEct 0x1) Like  oR 0;IF(9686 not like '6('!='6(p' liKE 
oR (SELECT 7729) NOT LIKE
0x1e32) selecT 0x788 elsE droP function
ucko--",2024-09-04T09:36:27.051946,403,2024-09-04T09:36:34.328860,Rejected
2024-09-04T09:36:35.344195,"(SeleCT 'kJ'@'' LikE/**/'kJ'@'')"""" WheRe
(SeLEcT 0x1) lIke  oR 0x0;iF(9686 not like ''g)'!='g)D'(' NOT LIKE '6(p' LIKE 
OR (SelEcT  aNd 1) NOT LIKE
0x1e32) sElEcT 0x788 ElSe Drop function
ucko--",2024-09-04T09:36:35.348893,403,2024-09-04T09:36:43.960828,Accepted
2024-09-04T09:36:44.975924,"(SeleCt 'kJ'@'' likE/**/'kJ'@'')"""" Where
(SeLeCt 0x1) liKE  or 0x0;if( and 1 not like ''g)'!='g)D'(' NOT LIKE '0x6(p' Like 
or (selecT  AND 6879!=6880)/**/NOT LIKE	0x1e32) sEleCt 0x788 ElSe drOp function
ucko--",2024-09-04T09:36:44.979368,403,2024-09-04T09:36:53.836305,Rejected
2024-09-04T09:36:54.850696,"(sELect 'kJ'@'' like 'kJ'@'')"""" WHERE
(selECT 0x1) LIKE  OR 0x0;IF( aNd 1 not like ''g)'!='g)D'(' NOT LIKE '0x6(p' LIkE 
oR (SeLEcT  and (SELECT 6879)!=4419<> OR 0)/*JWi*/NOT LIKE
0x1e32) SeLECt 0x788 elSe Drop function
ucko--",2024-09-04T09:36:54.858095,403,2024-09-04T09:37:04.570803,Rejected
2024-09-04T09:37:05.588070,"(SELeCt 'kJ'@'' lIkE 'kJ'@'')"""" wHERe
(SEleCT 0x1) LikE  oR 0x0;iF( AND 1 not like ''g)'!='g)D'(' NOT LIKE '0x6(p' liKe 
or (sELecT  And (SelECT 0x668<> OR 0) not like 4419<> OR/**/0)/**/NOT LIKE
0x1e32) SElEcT 0x788 ElsE DROp function ucko--",2024-09-04T09:37:05.601928,403,2024-09-04T09:37:15.777044,Rejected
2024-09-04T09:37:16.792999,"(SeLecT 'kJ'@'' LIKe 'kJ'@'')"""" whERe
(SeLEct 0x1) liKE  Or 0x0;iF( AND 1 not like ''g)'!='g)D'(' NOT LIKE '0x6(p' liKE 
Or (SEleCt  aND	(SeLEcT 0x668<> or (SELecT 0)) not like  AND 1 NOT LIKE  or/**/6292!=6293) NOT LIKE
0x1e32) SeleCt 0x788 ELSE drOp function ucko--",2024-09-04T09:37:16.798262,403,2024-09-04T09:37:28.624402,Rejected
2024-09-04T09:37:29.647066,"(SElecT 'kJ'@'' LiKE 'kJ'@'')"""" WhERe
(SElect 0x1) LiKe  oR 0x0;If( aNd (SELECT/**/ AND 1) not like ''g)'!='g)D'(' not like '0x6(p' lIke 
Or (SELEcT  aNd
(seLect 0x668<> oR (SELEct 0)) not like  And 1 NOT LIKE  or/**/'0' LIKE '0'!=6293) NOT LIKE
0x1e32) seleCT 0x788 eLse drop function ucko--",2024-09-04T09:37:29.655210,403,2024-09-04T09:37:41.329619,Rejected
2024-09-04T09:37:42.342981,1 and 6969=(select 6969 from pg_sleep(5))-- yczq,2024-09-04T09:37:42.348617,403,2024-09-04T09:37:44.295909,Rejected
2024-09-04T09:37:44.303742,"2119=2119 ANd 6969 LIKE/*U4*/(seLeCT
(select 6969) FroM pg_sleep((SELECT 1)))-- yczq",2024-09-04T09:37:44.308232,403,2024-09-04T09:37:47.652925,Rejected
2024-09-04T09:37:48.665071,"AND 1=2119 AND 0x1b39 LikE (seLECt
(SeleCt '=|D' LIKE '=|D') from pg_sleep((sELEcT	1)))-- yczq.",2024-09-04T09:37:48.670852,403,2024-09-04T09:37:52.906681,Rejected
2024-09-04T09:37:53.925195,"And 1 like (SELECT	1600 IN (1599,1600,1601))/**/aND 0x1b39 lIKE (sELECT
(SELecT '=|D' lIkE '=|D') fRoM pg_sleep((sElecT	(SELECT 1))))-- yczq.IZ",2024-09-04T09:37:53.930348,403,2024-09-04T09:38:01.074379,Rejected
2024-09-04T09:38:02.092742,"And '_[' not like '_[V' liKE (SeleCt	1600 iN/**/( aNd 1,0x640,1601))/**/aNd 0x1b39 liKE (sElECt
(SElecT '=|D'
likE '=|D') from pg_sleep((seLECt	(sELEct 1))))-- yczq.IZT",2024-09-04T09:38:02.096158,403,2024-09-04T09:38:10.185826,Accepted
2024-09-04T09:38:11.200770,"AND '_[' not like '_[V' Like/**/(SelEcT  OR 0 iN/*e
PJ*/( AND (SELECT 1),0x640,1601))/**/ANd 0x1b39 lIke (SElECt
(sElECt '=|D'
likE '=|D') FROM pg_sleep((seleCt	(SElect 2131=2131))))-- yczq.IZT",2024-09-04T09:38:11.205114,403,2024-09-04T09:38:21.296718,Rejected
2024-09-04T09:38:22.315165,"&& '_[' not like '_[V' lIKE/**/(SeLEct  oR 8710 NOT LIKE 8711 in/**/( AnD (sEleCT (SELecT /**/AND 1)),0x640,1601))/*+j*/ANd 0x1b39 LiKe (sELeCt
(seleCT '=|D'
LiKe '=|D') FROM pg_sleep((SeleCT	(SElECT 2131=2131))))-- yczq.IZT",2024-09-04T09:38:22.319659,403,2024-09-04T09:38:31.763380,Rejected
2024-09-04T09:38:32.780958,"&& '_[' not like '_[V' like/**/(SelECT  OR 8710 NOT LIKE 0x2207 In ( ANd (sELEct (selECt /**/aND 1)),0x640,'*'!='*A'))/*+j*/and 0x1b39 LIkE (SeLecT
(sELECT '=|D'
like '=|D') fROM pg_sleep((selecT
(sELECT 2131= and 1))))-- yczq.IZTL",2024-09-04T09:38:32.785080,403,2024-09-04T09:38:49.491887,Accepted
2024-09-04T09:38:50.514669,"&& '_[' not like '_[V' LiKe/**/(SeLeCt  Or 0x2206 NOT LIKE 0x2207 in ( AnD (seLECt (sElECt /**/aND 1)),0x640,'*' not like '*A'))/*+j*/and 0x1b39/**/LIkE (SelECt (sEleCt '=|D'
LikE '=|D') fROm pg_sleep((sELECT
(SElECt (SElECT 1)= aND 6372<>6373))))-- yczq.IZTL(.",2024-09-04T09:38:50.520312,403,2024-09-04T09:39:05.396909,Accepted
2024-09-04T09:39:06.412332,"&& '_[' not like '_[V' Like (selECT  or 0x2206 NOT LIKE 0x2207 in ( aNd (sEleCT (SelEcT /**/AND  OR 0)),0x640,'*' not like '*A'))/*+j*/AnD 0x1b39/* */LIKe (SeLeCt (SeLect '=|D'
lIkE '=|D') from pg_sleep((sELECT
(SelecT (SELect 1)= And 0x18e4 not like 'X' NOT LIKE 'XS'))))-- yczq.IZTL(.",2024-09-04T09:39:06.417391,403,2024-09-04T09:39:22.068989,Rejected
2024-09-04T09:39:23.086084,"&& '_[' not like '_[V' LiKE (SELecT  or 0x2206 NOT LIKE 0x2207 IN ( anD (seLeCt (Select  aND  OR ''='')),0x640,'*' not like '*A'))/**/anD 0x1b39/* */LIkE (SeLeCt (SeleCt '=|D'	Like '=|D') FrOm pg_sleep((SElECt
(SelecT (selEct 0x1) liKE  AnD 0x18e4 not like 'X' NOT LIKE 'XS'))))-- yczq.IZTL(.]B",2024-09-04T09:39:23.090024,403,2024-09-04T09:39:36.046475,Rejected
2024-09-04T09:39:37.056229,hammong4@asyra.st,2024-09-04T09:39:37.064773,200,2024-09-04T09:39:37.884974,Accepted
2024-09-04T09:39:37.891574,hammong4@asyra.st,2024-09-04T09:39:37.905904,200,2024-09-04T09:39:38.763833,Accepted
2024-09-04T09:39:39.776071,hammong4@asyra.st,2024-09-04T09:39:39.779887,200,2024-09-04T09:39:40.795696,Accepted
2024-09-04T09:39:41.806402,hammong4@asyra.st,2024-09-04T09:39:41.811711,200,2024-09-04T09:39:42.700971,Accepted
2024-09-04T09:39:43.710801,hammong4@asyra.st,2024-09-04T09:39:43.716460,200,2024-09-04T09:39:44.530178,Accepted
2024-09-04T09:39:45.540101,hammong4@asyra.st,2024-09-04T09:39:45.544832,200,2024-09-04T09:39:46.296455,Accepted
2024-09-04T09:39:47.305426,hammong4@asyra.st,2024-09-04T09:39:47.308969,200,2024-09-04T09:39:48.112300,Accepted
2024-09-04T09:39:49.122136,hammong4@asyra.st,2024-09-04T09:39:49.126456,200,2024-09-04T09:39:49.884331,Accepted
2024-09-04T09:39:50.894288,hammong4@asyra.st,2024-09-04T09:39:50.900535,200,2024-09-04T09:39:51.699594,Accepted
2024-09-04T09:39:52.710935,hammong4@asyra.st,2024-09-04T09:39:52.716906,200,2024-09-04T09:39:53.562234,Accepted
2024-09-04T09:39:54.572610,hammong4@asyra.st,2024-09-04T09:39:54.576709,200,2024-09-04T09:39:55.372062,Accepted
2024-09-04T09:39:56.380394,junco llavallo,2024-09-04T09:39:56.385523,200,2024-09-04T09:39:57.128054,Accepted
2024-09-04T09:39:57.136244,junco/**/llavallo,2024-09-04T09:39:57.140198,200,2024-09-04T09:39:57.938094,Accepted
2024-09-04T09:39:58.949730,"junco
llavallo",2024-09-04T09:39:58.955474,200,2024-09-04T09:39:59.597018,Accepted
2024-09-04T09:40:00.607361,junco/**/llavallo,2024-09-04T09:40:00.611635,200,2024-09-04T09:40:01.412815,Accepted
2024-09-04T09:40:02.421508,junco	llavallo,2024-09-04T09:40:02.426581,200,2024-09-04T09:40:03.058561,Accepted
2024-09-04T09:40:04.070301,junco llavallo,2024-09-04T09:40:04.074945,200,2024-09-04T09:40:04.712686,Accepted
2024-09-04T09:40:05.723359,junco/**/llavallo,2024-09-04T09:40:05.727754,200,2024-09-04T09:40:06.514309,Accepted
2024-09-04T09:40:07.522291,junco llavallo,2024-09-04T09:40:07.526120,200,2024-09-04T09:40:08.247190,Accepted
2024-09-04T09:40:09.258456,junco/**/llavallo,2024-09-04T09:40:09.263259,200,2024-09-04T09:40:10.034120,Accepted
2024-09-04T09:40:11.043491,junco/*pe*/llavallo,2024-09-04T09:40:11.048938,200,2024-09-04T09:40:11.965152,Accepted
2024-09-04T09:40:12.975609,junco/**/llavallo,2024-09-04T09:40:12.979593,200,2024-09-04T09:40:13.767341,Accepted
2024-09-04T09:40:14.776462,1) order by 1--,2024-09-04T09:40:14.779785,403,2024-09-04T09:40:15.540049,Rejected
2024-09-04T09:40:15.548466,"(SeLeCt /**/OR 0)) order
by 'G' LIkE 'G'--",2024-09-04T09:40:15.552223,403,2024-09-04T09:40:17.591590,Rejected
2024-09-04T09:40:18.604300,"(sEleCT  || (SElEct '(SELECT 0)' NOT LIKE	'0q'))) order
by 'G' liKE 'G'--",2024-09-04T09:40:18.608268,403,2024-09-04T09:40:22.381010,Rejected
2024-09-04T09:40:23.391387,"(seleCt  || (SELEct '(SELECT
(SELECT 854 IN ((SELECT 1),854,855)))' NOT/**/LikE	'0q'))) order
by 'G' like 'G'--",2024-09-04T09:40:23.394480,403,2024-09-04T09:40:29.733942,Rejected
2024-09-04T09:40:30.746586,"(SELECT   OR  (SelECt '(SELECT (SELECT 0x356 IN ((SELECT 'A'='A'),(SELECT 1),855)))' NOT LIKe	'0q'))) order
by 'G' liKE 'G'--",2024-09-04T09:40:30.750322,403,2024-09-04T09:40:37.351082,Rejected
2024-09-04T09:40:38.363432,"(seLecT   Or /**/(SElecT '(SELECT (SELECT 0x356 IN ((SELECT 'A'='A'),(SELECT 0x1),4942<> OR 0)))'	NOT LIKe	'0q'))) order
by 'G' liKe 'G'--",2024-09-04T09:40:38.367197,403,2024-09-04T09:40:46.296848,Rejected
2024-09-04T09:40:47.307185,"(SElEcT   oR/**//**/(selECT '(SELECT (SELECT 0x356 IN ((SELECT 'A'='A'),(SELECT 0x1),0x134e<> OR (SELECT 'Du$' NOT LIKE 'Du$F'))))'	NOT LIKe
'0q'))) order
by 'G' liKE 'G'--",2024-09-04T09:40:47.311979,403,2024-09-04T09:40:58.458351,Rejected
2024-09-04T09:40:59.470166,"(SeLect   OR/**//**/(SeLECt '(SELECT (SELECT 0x356 IN ((SELECT '4O+i/'<>'4O+i/0x4'),(SELECT 0x1),0x134e<> OR (SELECT/**/'Du$' NOT LIKE 'Du$F'))))'	NOT LIKe
'0q'))) order by  OR 0--",2024-09-04T09:40:59.473577,403,2024-09-04T09:41:08.984094,Rejected
2024-09-04T09:41:09.995624,"(sElEcT /**/ OR/*Cf.\*//**/(SeLEct '(SELECT (SELECT 0x356 IN ((SELECT '4O+i/'<>'4O+i/0x4'),(SELECT 0x1),0x134e<> OR (SELECT/**/'Du$' NOT LIKE 'Du$F'))))'	NOT LIKe
'0q'))) order by 	or 0x0--",2024-09-04T09:41:09.999989,403,2024-09-04T09:41:20.444259,Rejected
2024-09-04T09:41:21.457237,"(SEleCT /**/ ||/*Cf.\*//**/(SeLeCt '(SELECT (SELECT 0x356 IN ((SELECT '4O+i/'<>'4O+i/0x4'),(SELECT 0x1),0x134e<> OR (SELECT 'Du$' NOT LIKE 'Du$F'))))' NOT LIKe
'0q'))) order by 	or 0x0--",2024-09-04T09:41:21.461089,403,2024-09-04T09:41:29.874916,Rejected
2024-09-04T09:41:30.890256,"(SElecT /**/ ||/*J*/ (Select '(SELECT (SELECT 0x356 IN ((SELECT '4O+i/'<>'4O+i/0x4'),(SELECT 0x1),0x134e<> OR (SELECT 'Du$' NOT LIKE 'Du$F'))))' NOT LIKe	'0q'))) order by 	or 0x0--",2024-09-04T09:41:30.903094,403,2024-09-04T09:41:39.574087,Rejected
2024-09-04T09:41:40.593227,c/ les parres,2024-09-04T09:41:40.597978,200,2024-09-04T09:41:41.239085,Accepted
2024-09-04T09:41:41.246306,"c/
les/*39W'N*/parres",2024-09-04T09:41:41.250741,200,2024-09-04T09:41:42.353714,Accepted
2024-09-04T09:41:43.365722,c/	les/**/parres,2024-09-04T09:41:43.380900,200,2024-09-04T09:41:44.109670,Accepted
2024-09-04T09:41:45.121718,c/ les/*vh|@:*/parres,2024-09-04T09:41:45.125773,200,2024-09-04T09:41:46.050662,Accepted
2024-09-04T09:41:47.061187,c//**/les/*vh|@:*/parres,2024-09-04T09:41:47.065881,200,2024-09-04T09:41:48.132016,Accepted
2024-09-04T09:41:49.144087,"c/
les/*vh|@:*/parres",2024-09-04T09:41:49.149367,200,2024-09-04T09:41:50.269841,Accepted
2024-09-04T09:41:51.281381,c/	les/*vh|@:*/parres,2024-09-04T09:41:51.286284,200,2024-09-04T09:41:52.417353,Accepted
2024-09-04T09:41:53.428439,c/ les/*vh|@:*/parres,2024-09-04T09:41:53.441090,200,2024-09-04T09:41:54.728324,Accepted
2024-09-04T09:41:55.741123,c//*)i@*/les/*vh|@:*/parres,2024-09-04T09:41:55.746594,200,2024-09-04T09:41:57.098682,Accepted
2024-09-04T09:41:58.110290,c//*)i@*/les/*vh|@:*/parres,2024-09-04T09:41:58.115769,200,2024-09-04T09:41:59.383527,Accepted
2024-09-04T09:42:00.395412,c//*)i@*/les/*vh|@:*/parres,2024-09-04T09:42:00.400923,200,2024-09-04T09:42:01.724103,Accepted
2024-09-04T09:42:02.734853,hontangas,2024-09-04T09:42:02.750520,200,2024-09-04T09:42:03.210557,Accepted
2024-09-04T09:42:03.218469,hontangas,2024-09-04T09:42:03.222166,200,2024-09-04T09:42:03.809714,Accepted
2024-09-04T09:42:04.820882,hontangas,2024-09-04T09:42:04.825994,200,2024-09-04T09:42:05.272070,Accepted
2024-09-04T09:42:06.283524,hontangas,2024-09-04T09:42:06.288368,200,2024-09-04T09:42:06.731962,Accepted
2024-09-04T09:42:07.741478,hontangas,2024-09-04T09:42:07.746594,200,2024-09-04T09:42:08.226543,Accepted
2024-09-04T09:42:09.234894,hontangas,2024-09-04T09:42:09.239783,200,2024-09-04T09:42:09.852964,Accepted
2024-09-04T09:42:10.861380,hontangas,2024-09-04T09:42:10.866673,200,2024-09-04T09:42:11.389205,Accepted
2024-09-04T09:42:12.400314,hontangas,2024-09-04T09:42:12.405594,200,2024-09-04T09:42:13.007510,Accepted
2024-09-04T09:42:14.019195,hontangas,2024-09-04T09:42:14.026458,200,2024-09-04T09:42:14.736040,Accepted
2024-09-04T09:42:15.744916,hontangas,2024-09-04T09:42:15.751946,200,2024-09-04T09:42:16.401798,Accepted
